timestamp_utc,timestamp_ph,segment_id,label,axis,duration_typical_s,duration_traffic_s,tti,distance_m,expected_distance_m,distance_check,speed_kmh,low_traffic_data
2026-09-01T22:30:48.839Z,2026-09-02 06:30:48 PHT,I2_EW_WEST PART,"Cases Blvd crossing at I2 (east to west)",NS_highway,45,46,1.022,151,150,OK,11.8,
2026-09-01T22:45:24.553Z,2026-09-02 06:45:24 PHT,I2_EW_WEST PART,"Cases Blvd crossing at I2 (east to west)",NS_highway,45,45,1.000,151,150,OK,12.1,POSSIBLE
