timestamp_utc,timestamp_ph,segment_id,label,axis,duration_typical_s,duration_traffic_s,tti,distance_m,expected_distance_m,distance_check,speed_kmh,low_traffic_data
2026-08-31T22:44:20.102Z,2026-09-01 06:44:20 PHT,I2_I1_NB,"I2->I1 northbound (Grotto/Tabora to Verceles)",NS_highway,49,48,0.980,308,310,OK,23.1,
2026-08-31T22:47:00.922Z,2026-09-01 06:47:00 PHT,I2_I1_NB,"I2->I1 northbound (Grotto/Tabora to Verceles)",NS_highway,49,51,1.041,308,310,OK,21.7,
2026-08-31T23:00:30.722Z,2026-09-01 07:00:30 PHT,I2_I1_NB,"I2->I1 northbound (Grotto/Tabora to Verceles)",NS_highway,49,57,1.163,308,310,OK,19.5,
2026-08-31T23:15:29.730Z,2026-09-01 07:15:29 PHT,I2_I1_NB,"I2->I1 northbound (Grotto/Tabora to Verceles)",NS_highway,49,52,1.061,308,310,OK,21.3,
2026-08-31T23:30:19.264Z,2026-09-01 07:30:19 PHT,I2_I1_NB,"I2->I1 northbound (Grotto/Tabora to Verceles)",NS_highway,49,48,0.980,308,310,OK,23.1,
2026-08-31T23:55:34.555Z,2026-09-01 07:55:34 PHT,I2_I1_NB,"I2->I1 northbound (Grotto/Tabora to Verceles)",NS_highway,49,51,1.041,308,310,OK,21.7,
2026-08-31T23:58:42.766Z,2026-09-01 07:58:42 PHT,I2_I1_NB,"I2->I1 northbound (Grotto/Tabora to Verceles)",NS_highway,49,48,0.980,308,310,OK,23.1,
2026-09-01T08:48:41.630Z,2026-09-01 16:48:41 PHT,I2_I1_NB,"I2->I1 northbound (Grotto/Tabora to Verceles)",NS_highway,49,84,1.714,306,310,OK,13.1,
2026-09-01T08:54:32.166Z,2026-09-01 16:54:32 PHT,I2_I1_NB,"I2->I1 northbound (Grotto/Tabora to Verceles)",NS_highway,49,67,1.367,306,310,OK,16.4,
2026-09-01T09:00:32.264Z,2026-09-01 17:00:32 PHT,I2_I1_NB,"I2->I1 northbound (Grotto/Tabora to Verceles)",NS_highway,49,54,1.102,308,310,OK,20.5,
2026-09-01T09:15:22.604Z,2026-09-01 17:15:22 PHT,I2_I1_NB,"I2->I1 northbound (Grotto/Tabora to Verceles)",NS_highway,49,69,1.408,306,310,OK,16.0,
