timestamp_utc,timestamp_ph,segment_id,label,axis,duration_typical_s,duration_traffic_s,tti,distance_m,expected_distance_m,distance_check,speed_kmh,low_traffic_data
2026-08-01T22:33:18.901Z,2026-08-02 06:33:18 PHT,I2_I3_SB,"I2->I3 southbound (Grotto/Tabora to Cases/Asprer)",NS_highway,29,18,0.621,134,136,OK,26.8,
2026-08-01T22:47:36.967Z,2026-08-02 06:47:36 PHT,I2_I3_SB,"I2->I3 southbound (Grotto/Tabora to Cases/Asprer)",NS_highway,29,24,0.828,134,136,OK,20.1,
2026-08-01T23:02:51.945Z,2026-08-02 07:02:51 PHT,I2_I3_SB,"I2->I3 southbound (Grotto/Tabora to Cases/Asprer)",NS_highway,29,20,0.690,134,136,OK,24.1,
2026-08-01T23:17:02.625Z,2026-08-02 07:17:02 PHT,I2_I3_SB,"I2->I3 southbound (Grotto/Tabora to Cases/Asprer)",NS_highway,29,22,0.759,134,136,OK,21.9,
2026-08-01T23:32:44.800Z,2026-08-02 07:32:44 PHT,I2_I3_SB,"I2->I3 southbound (Grotto/Tabora to Cases/Asprer)",NS_highway,29,27,0.931,134,136,OK,17.9,
2026-08-01T23:46:53.315Z,2026-08-02 07:46:53 PHT,I2_I3_SB,"I2->I3 southbound (Grotto/Tabora to Cases/Asprer)",NS_highway,29,25,0.862,134,136,OK,19.3,
2026-08-02T08:30:35.152Z,2026-08-02 16:30:35 PHT,I2_I3_SB,"I2->I3 southbound (Grotto/Tabora to Cases/Asprer)",NS_highway,29,37,1.276,134,136,OK,13.0,
2026-08-02T08:45:20.967Z,2026-08-02 16:45:20 PHT,I2_I3_SB,"I2->I3 southbound (Grotto/Tabora to Cases/Asprer)",NS_highway,29,29,1.000,134,136,OK,16.6,POSSIBLE
2026-08-02T09:00:25.998Z,2026-08-02 17:00:25 PHT,I2_I3_SB,"I2->I3 southbound (Grotto/Tabora to Cases/Asprer)",NS_highway,29,33,1.138,134,136,OK,14.6,
2026-08-02T09:15:30.662Z,2026-08-02 17:15:30 PHT,I2_I3_SB,"I2->I3 southbound (Grotto/Tabora to Cases/Asprer)",NS_highway,29,27,0.931,134,136,OK,17.9,
