timestamp_utc,timestamp_ph,segment_id,label,axis,duration_typical_s,duration_traffic_s,tti,distance_m,expected_distance_m,distance_check,speed_kmh,low_traffic_data
2026-08-01T22:33:18.238Z,2026-08-02 06:33:18 PHT,I1_WE_EAST PART,"Verceles St. crossing at I1 (west to east)",NS_highway,28,26,0.929,150,150,OK,20.8,
2026-08-01T22:47:36.568Z,2026-08-02 06:47:36 PHT,I1_WE_EAST PART,"Verceles St. crossing at I1 (west to east)",NS_highway,28,26,0.929,150,150,OK,20.8,
