timestamp_utc,timestamp_ph,segment_id,label,axis,duration_typical_s,duration_traffic_s,tti,distance_m,expected_distance_m,distance_check,speed_kmh,low_traffic_data
2026-08-01T22:33:19.027Z,2026-08-02 06:33:19 PHT,I3_I2_NB,"I3->I2 northbound (Cases/Asprer to Grotto/Tabora)",NS_highway,28,24,0.857,134,136,OK,20.1,
2026-08-01T22:47:37.036Z,2026-08-02 06:47:37 PHT,I3_I2_NB,"I3->I2 northbound (Cases/Asprer to Grotto/Tabora)",NS_highway,28,32,1.143,134,136,OK,15.1,
2026-08-01T23:02:51.991Z,2026-08-02 07:02:51 PHT,I3_I2_NB,"I3->I2 northbound (Cases/Asprer to Grotto/Tabora)",NS_highway,28,22,0.786,134,136,OK,21.9,
2026-08-01T23:17:02.688Z,2026-08-02 07:17:02 PHT,I3_I2_NB,"I3->I2 northbound (Cases/Asprer to Grotto/Tabora)",NS_highway,28,23,0.821,134,136,OK,21.0,
2026-08-01T23:32:44.869Z,2026-08-02 07:32:44 PHT,I3_I2_NB,"I3->I2 northbound (Cases/Asprer to Grotto/Tabora)",NS_highway,28,22,0.786,134,136,OK,21.9,
2026-08-01T23:46:53.356Z,2026-08-02 07:46:53 PHT,I3_I2_NB,"I3->I2 northbound (Cases/Asprer to Grotto/Tabora)",NS_highway,28,26,0.929,134,136,OK,18.6,
2026-08-02T08:30:35.226Z,2026-08-02 16:30:35 PHT,I3_I2_NB,"I3->I2 northbound (Cases/Asprer to Grotto/Tabora)",NS_highway,28,42,1.500,134,136,OK,11.5,
2026-08-02T08:45:21.008Z,2026-08-02 16:45:21 PHT,I3_I2_NB,"I3->I2 northbound (Cases/Asprer to Grotto/Tabora)",NS_highway,28,31,1.107,134,136,OK,15.6,
2026-08-02T09:00:26.049Z,2026-08-02 17:00:26 PHT,I3_I2_NB,"I3->I2 northbound (Cases/Asprer to Grotto/Tabora)",NS_highway,28,29,1.036,134,136,OK,16.6,
2026-08-02T09:15:30.773Z,2026-08-02 17:15:30 PHT,I3_I2_NB,"I3->I2 northbound (Cases/Asprer to Grotto/Tabora)",NS_highway,28,28,1.000,134,136,OK,17.2,POSSIBLE
