timestamp_utc,timestamp_ph,segment_id,label,axis,duration_typical_s,duration_traffic_s,tti,distance_m,expected_distance_m,distance_check,speed_kmh,low_traffic_data
2026-08-15T22:59:57.556Z,2026-08-16 06:59:57 PHT,S0_I4_NB,"S0 (~150m S of I4) -> I4 northbound (downstream approach)",NS_highway,30,25,0.833,150,150,OK,21.6,
2026-08-15T23:42:09.900Z,2026-08-16 07:42:09 PHT,S0_I4_NB,"S0 (~150m S of I4) -> I4 northbound (downstream approach)",NS_highway,30,27,0.900,150,150,OK,20.0,
