timestamp_utc,timestamp_ph,segment_id,label,axis,duration_typical_s,duration_traffic_s,tti,distance_m,expected_distance_m,distance_check,speed_kmh,low_traffic_data
2026-08-31T22:44:22.329Z,2026-09-01 06:44:22 PHT,I2_EW,"Grotto Rd./G. Tabora Rd. crossing at I2 (west to east)",EW_cross,84,82,0.976,302,,N/A,13.3,
2026-08-31T22:47:01.531Z,2026-09-01 06:47:01 PHT,I2_EW,"Grotto Rd./G. Tabora Rd. crossing at I2 (west to east)",EW_cross,84,81,0.964,302,,N/A,13.4,
2026-08-31T23:00:32.091Z,2026-09-01 07:00:32 PHT,I2_EW,"Grotto Rd./G. Tabora Rd. crossing at I2 (west to east)",EW_cross,84,79,0.940,302,,N/A,13.8,
2026-08-31T23:15:31.308Z,2026-09-01 07:15:31 PHT,I2_EW,"Grotto Rd./G. Tabora Rd. crossing at I2 (west to east)",EW_cross,84,81,0.964,302,,N/A,13.4,
2026-08-31T23:30:20.379Z,2026-09-01 07:30:20 PHT,I2_EW,"Grotto Rd./G. Tabora Rd. crossing at I2 (west to east)",EW_cross,84,81,0.964,302,,N/A,13.4,
2026-08-31T23:55:35.921Z,2026-09-01 07:55:35 PHT,I2_EW,"Grotto Rd./G. Tabora Rd. crossing at I2 (west to east)",EW_cross,84,86,1.024,302,,N/A,12.6,
2026-08-31T23:58:43.735Z,2026-09-01 07:58:43 PHT,I2_EW,"Grotto Rd./G. Tabora Rd. crossing at I2 (west to east)",EW_cross,84,86,1.024,302,,N/A,12.6,
2026-09-01T08:48:42.773Z,2026-09-01 16:48:42 PHT,I2_EW,"Grotto Rd./G. Tabora Rd. crossing at I2 (west to east)",EW_cross,84,100,1.190,303,,N/A,10.9,
2026-09-01T08:54:33.598Z,2026-09-01 16:54:33 PHT,I2_EW,"Grotto Rd./G. Tabora Rd. crossing at I2 (west to east)",EW_cross,84,106,1.262,302,,N/A,10.3,
2026-09-01T09:00:33.078Z,2026-09-01 17:00:33 PHT,I2_EW,"Grotto Rd./G. Tabora Rd. crossing at I2 (west to east)",EW_cross,84,110,1.310,303,,N/A,9.9,
2026-09-01T09:15:24.160Z,2026-09-01 17:15:24 PHT,I2_EW,"Grotto Rd./G. Tabora Rd. crossing at I2 (west to east)",EW_cross,84,129,1.536,303,,N/A,8.5,
