timestamp_utc,timestamp_ph,segment_id,label,axis,duration_typical_s,duration_traffic_s,tti,distance_m,expected_distance_m,distance_check,speed_kmh,low_traffic_data
2026-09-05T08:55:50.129Z,2026-09-05 16:55:50 PHT,I4_S0_SB,"I4 -> S0 (~150m S of I4) southbound (downstream approach)",NS_highway,24,42,1.750,150,150,OK,12.9,
2026-09-05T08:56:39.204Z,2026-09-05 16:56:39 PHT,I4_S0_SB,"I4 -> S0 (~150m S of I4) southbound (downstream approach)",NS_highway,24,42,1.750,150,150,OK,12.9,
