timestamp_utc,timestamp_ph,segment_id,label,axis,duration_typical_s,duration_traffic_s,tti,distance_m,expected_distance_m,distance_check,speed_kmh,low_traffic_data
2026-08-31T22:44:21.088Z,2026-09-01 06:44:21 PHT,I4_I3_NB,"I4->I3 northbound (Calvary to Cases/Asprer)",NS_highway,44,30,0.682,196,200,OK,23.5,
2026-08-31T22:47:01.179Z,2026-09-01 06:47:01 PHT,I4_I3_NB,"I4->I3 northbound (Calvary to Cases/Asprer)",NS_highway,44,31,0.705,196,200,OK,22.8,
2026-08-31T23:00:31.327Z,2026-09-01 07:00:31 PHT,I4_I3_NB,"I4->I3 northbound (Calvary to Cases/Asprer)",NS_highway,44,38,0.864,196,200,OK,18.6,
2026-08-31T23:15:30.383Z,2026-09-01 07:15:30 PHT,I4_I3_NB,"I4->I3 northbound (Calvary to Cases/Asprer)",NS_highway,44,34,0.773,196,200,OK,20.8,
2026-08-31T23:30:19.740Z,2026-09-01 07:30:19 PHT,I4_I3_NB,"I4->I3 northbound (Calvary to Cases/Asprer)",NS_highway,44,37,0.841,196,200,OK,19.1,
2026-08-31T23:55:35.138Z,2026-09-01 07:55:35 PHT,I4_I3_NB,"I4->I3 northbound (Calvary to Cases/Asprer)",NS_highway,44,40,0.909,196,200,OK,17.6,
2026-08-31T23:58:43.193Z,2026-09-01 07:58:43 PHT,I4_I3_NB,"I4->I3 northbound (Calvary to Cases/Asprer)",NS_highway,44,37,0.841,196,200,OK,19.1,
