timestamp_utc,timestamp_ph,segment_id,label,axis,duration_typical_s,duration_traffic_s,tti,distance_m,expected_distance_m,distance_check,speed_kmh,low_traffic_data
2026-09-03T22:33:28.640Z,2026-09-04 06:33:28 PHT,I2_I1_NB,"I2->I1 northbound (Grotto/Tabora to Verceles)",NS_highway,49,42,0.857,308,310,OK,26.4,
2026-09-03T22:45:31.180Z,2026-09-04 06:45:31 PHT,I2_I1_NB,"I2->I1 northbound (Grotto/Tabora to Verceles)",NS_highway,49,50,1.020,308,310,OK,22.2,
2026-09-03T23:00:44.874Z,2026-09-04 07:00:44 PHT,I2_I1_NB,"I2->I1 northbound (Grotto/Tabora to Verceles)",NS_highway,49,56,1.143,306,310,OK,19.7,
2026-09-03T23:15:41.619Z,2026-09-04 07:15:41 PHT,I2_I1_NB,"I2->I1 northbound (Grotto/Tabora to Verceles)",NS_highway,49,61,1.245,308,310,OK,18.2,
2026-09-03T23:31:04.541Z,2026-09-04 07:31:04 PHT,I2_I1_NB,"I2->I1 northbound (Grotto/Tabora to Verceles)",NS_highway,49,55,1.122,306,310,OK,20.0,
2026-09-03T23:45:31.541Z,2026-09-04 07:45:31 PHT,I2_I1_NB,"I2->I1 northbound (Grotto/Tabora to Verceles)",NS_highway,49,55,1.122,308,310,OK,20.2,
2026-09-03T23:57:24.548Z,2026-09-04 07:57:24 PHT,I2_I1_NB,"I2->I1 northbound (Grotto/Tabora to Verceles)",NS_highway,49,66,1.347,308,310,OK,16.8,
2026-09-04T08:33:33.721Z,2026-09-04 16:33:33 PHT,I2_I1_NB,"I2->I1 northbound (Grotto/Tabora to Verceles)",NS_highway,49,75,1.531,308,310,OK,14.8,
2026-09-04T09:02:39.286Z,2026-09-04 17:02:39 PHT,I2_I1_NB,"I2->I1 northbound (Grotto/Tabora to Verceles)",NS_highway,49,61,1.245,308,310,OK,18.2,
2026-09-04T09:29:11.995Z,2026-09-04 17:29:11 PHT,I2_I1_NB,"I2->I1 northbound (Grotto/Tabora to Verceles)",NS_highway,49,61,1.245,308,310,OK,18.2,
2026-09-04T09:29:39.225Z,2026-09-04 17:29:39 PHT,I2_I1_NB,"I2->I1 northbound (Grotto/Tabora to Verceles)",NS_highway,49,71,1.449,306,310,OK,15.5,
